;property_type;state;region;lat;lon;area_m2;price_brl
5859;apartment;Rio de Janeiro;Southeast;-23.009.954;-43.437.813;95;647784.85
5860;apartment;Rio de Janeiro;Southeast;-22.925.093;-43.327.053;72;548970.21
5861;apartment;Rio de Janeiro;Southeast;-2.298.501;-43.208.004;102;1463913.24
5862;apartment;Rio de Janeiro;Southeast;-23.000.669;-43.392.197;72;686524.82
5863;house;Rio de Janeiro;Southeast;-22.903.706;-42.801.693;;538988.95
5864;apartment;Rio de Janeiro;Southeast;-22.966.955;-43.180.164;120;1048034.05
5865;apartment;Rio de Janeiro;Southeast;-22.887.714;-43.296.425;60;292782.63
5866;apartment;Rio de Janeiro;Southeast;-22.881.121;-42.016.003;90;359325.95
5867;house;Rio de Janeiro;Southeast;-2.285.092;-43.309.109;90;696620.79
5868;apartment;Rio de Janeiro;Southeast;-22.887.838;-43.299.015;135;459138.71
5869;apartment;Rio de Janeiro;Southeast;-22.914.701;-43.244.896;75;398790.15
5870;apartment;Rio de Janeiro;Southeast;-22.924.335;-43.234.013;145;948221.29
5871;apartment;Rio de Janeiro;Southeast;-22.921.227;-43.225.548;80;421349.33
5872;apartment;Rio de Janeiro;Southeast;-230.172.803;-434.712.412;126;731956.62
5873;house;Rio de Janeiro;Southeast;-22.465.082;-41.939.487;165;628820.41
5874;apartment;Rio de Janeiro;Southeast;-229.655.552;-431.788.281;130;1313468.94
5875;apartment;Rio de Janeiro;Southeast;-22.934.675;-43.335.987;110;688708.09
5876;house;Rio de Janeiro;Southeast;-2.295.579;-43.183.189;;1297565.98
5877;house;Rio de Janeiro;Southeast;-229.157.001;-433.690.251;90;338365.27
5878;apartment;Rio de Janeiro;Southeast;-22.900.496;-43.119.301;60;329382.13
5879;apartment;Rio de Janeiro;Southeast;-23.009.905;-43.437.641;136;1257640.86
5880;house;Rio de Janeiro;Southeast;-2.285.523;-43.322.224;54;282686.67
5881;apartment;Rio de Janeiro;Southeast;-22.956.388;-43.375.317;74;499063.83
5882;apartment;Rio de Janeiro;Southeast;-22.962.952;-43.183.189;76;938240.02
5883;apartment;Rio de Janeiro;Southeast;-22.924.335;-43.234.013;65;404241.69
5884;apartment;Rio de Janeiro;Southeast;-22.934.788;-43.327.747;;509045.09
5885;house;Rio de Janeiro;Southeast;-22.881.536;-42.020.302;210;852851.67
5886;apartment;Rio de Janeiro;Southeast;-23.007.604;-43.485.141;73;529007.65
5887;house;Rio de Janeiro;Southeast;-22.879.103;-42.047.253;105;488084.41
5888;apartment;Rio de Janeiro;Southeast;-2.290.374;-43.224.335;60;628820.41
5889;apartment;Rio de Janeiro;Southeast;-22.966.585;-43.176.834;115;1676854.5
5890;apartment;Rio de Janeiro;Southeast;-22.924.335;-43.234.013;69;542981.44
5891;apartment;Rio de Janeiro;Southeast;-22.921.227;-43.225.548;106;686524.82
5892;apartment;Rio de Janeiro;Southeast;-23.001.205;-43.341.537;80;792532.34
5893;apartment;Rio de Janeiro;Southeast;-22.914.701;-43.244.896;94;353358.36
5894;house;Rio de Janeiro;Southeast;-22.556.498;-41.979.019;93;399251.07
5895;apartment;Rio de Janeiro;Southeast;-22.921.227;-43.225.548;215;1187771.93
5896;apartment;Rio de Janeiro;Southeast;-229.835.801;-431.907.237;91;1656991.58
5897;apartment;Rio de Janeiro;Southeast;-22.881.121;-42.016.003;160;1597004.3
5898;apartment;Rio de Janeiro;Southeast;-22.921.227;-43.225.548;98;686524.82
5899;apartment;Rio de Janeiro;Southeast;-22.905.973;-4.313.118;55;545181.47
5900;apartment;Rio de Janeiro;Southeast;-229.204.439;-432.679.757;77;628820.41
5901;house;Rio de Janeiro;Southeast;-23.023.577;-43.471.703;162;1197753.22
5902;house;Rio de Janeiro;Southeast;-2.291.893;-43.214.657;66;499063.83
5903;house;Rio de Janeiro;Southeast;-229.028.414;-433.072.537;75;349344.66
5904;apartment;Rio de Janeiro;Southeast;-22.881.899;-43.371.384;68;409232.33
5905;apartment;Rio de Janeiro;Southeast;-2.289.543;-43.271.126;154;625949.09
5906;apartment;Rio de Janeiro;Southeast;-22.907.639;-43.291.534;76;738614.47
5907;apartment;Rio de Janeiro;Southeast;-22.928.232;-43.365.566;54;272590.73
5908;apartment;Rio de Janeiro;Southeast;-22.930.645;-43.240.059;100;903587.83
5909;apartment;Rio de Janeiro;Southeast;-230.060.186;-434.413.257;180;908635.8
5910;apartment;Rio de Janeiro;Southeast;-22.906.288;-43.099.586;;625949.09
5911;apartment;Rio de Janeiro;Southeast;-229.166.667;-43.25;94;628820.41
5912;apartment;Rio de Janeiro;Southeast;-22.864.262;-43.098.774;89;419213.6
5913;house;Rio de Janeiro;Southeast;-229.310.348;-428.851.694;;268496.33
5914;apartment;Rio de Janeiro;Southeast;-229.727.039;-431.869.952;61;897316.78
5915;apartment;Rio de Janeiro;Southeast;-22.845.922;-43.302.444;80;393742.15
5916;apartment;Rio de Janeiro;Southeast;-22.995.668;-43.255.493;84;1187771.93
5917;apartment;Rio de Janeiro;Southeast;-22.934.788;-43.327.747;157;792532.34
5918;apartment;Rio de Janeiro;Southeast;-22.908.049;-4.327.874;102;373550.26
5919;apartment;Rio de Janeiro;Southeast;-22.992.985;-43.347.888;112;1247659.6
5920;apartment;Rio de Janeiro;Southeast;-22.438.259;-4.298.304;79;363454.32
5921;apartment;Rio de Janeiro;Southeast;-229.404.753;-433.366.158;92;439176.16
5922;apartment;Rio de Janeiro;Southeast;-229.572.505;-431.990.041;115;1564872.79
5923;apartment;Rio de Janeiro;Southeast;-23.020.416;-43.492.641;;774147.81
5924;house;Rio de Janeiro;Southeast;-229.440.649;-433.339.655;130;648782.97
5925;apartment;Rio de Janeiro;Southeast;-22.891.714;-43.268.375;67;314410.19
5926;apartment;Rio de Janeiro;Southeast;-2.297.268.332;-4.338.858.202;103;1004547.35
5927;apartment;Rio de Janeiro;Southeast;-22.930.645;-43.240.059;208;1312473.95
5928;apartment;Rio de Janeiro;Southeast;-22.926.592;-43.256.851;90;548970.21
5929;house;Rio de Janeiro;Southeast;-22.999.533;-43.493.362;223;1447285.12
5930;house;Rio de Janeiro;Southeast;-22.788.343;-42.137.508;174;419213.6
5931;apartment;Rio de Janeiro;Southeast;-22.928.982;-43.248.524;87;757196.48
5932;house;Rio de Janeiro;Southeast;-22.788.343;-42.137.508;108;299438.28
5933;house;Rio de Janeiro;Southeast;-22.781.237;-41.949.409;;788520.85
5934;apartment;Rio de Janeiro;Southeast;-22.927.163;-432.537.675;62;357329.71
5935;apartment;Rio de Janeiro;Southeast;-22.788.343;-42.137.508;90;259513.19
5936;apartment;Rio de Janeiro;Southeast;-22.883.171;-43.306.526;67;269494.46
5937;house;Rio de Janeiro;Southeast;-22.812.057;-43.029.179;67;259513.19
5938;house;Rio de Janeiro;Southeast;-22.900.034;-4.330.917;;333166.46
5939;apartment;Rio de Janeiro;Southeast;-22.934.626;-43.352.516;77;434185.54
5940;apartment;Rio de Janeiro;Southeast;-23.023.577;-43.471.703;104;857391.67
5941;apartment;Rio de Janeiro;Southeast;-22.924.084;-43.353.516;170;643792.32
5942;house;Rio de Janeiro;Southeast;-22.465.082;-41.939.487;85;349344.66
5943;apartment;Rio de Janeiro;Southeast;-229.855.277;-434.597.967;100;449157.45
5944;apartment;Rio de Janeiro;Southeast;-22.962.952;-43.183.189;140;1396380.62
5945;apartment;Rio de Janeiro;Southeast;-22.894.131;-43.279.568;90;374297.86
5946;apartment;Rio de Janeiro;Southeast;-22.966.846;-43.192.875;;1247659.6
5947;apartment;Rio de Janeiro;Southeast;-22.903.921;-430.984;106;848060.07
5948;apartment;Rio de Janeiro;Southeast;-22.962.261;-43.421.124;59;304428.93
5949;apartment;Rio de Janeiro;Southeast;-22.978.764;-43.194.691;136;1557079.18
5950;apartment;Rio de Janeiro;Southeast;-22.872.278;-4.302.898;53;264503.81
5951;apartment;Rio de Janeiro;Southeast;-2.290.184;-43.112.083;94;959115.56
5952;apartment;Rio de Janeiro;Southeast;-22.934.788;-43.327.747;79;494073.18
5953;apartment;Rio de Janeiro;Southeast;-2.288.306;-42.020.023;;448159.33
5954;apartment;Rio de Janeiro;Southeast;-22.906.288;-43.099.586;92;678726.79
5955;house;Rio de Janeiro;Southeast;-229.080.986;-430.662.619;170;848408.53
5956;apartment;Rio de Janeiro;Southeast;-229.411.561;-433.362.821;;636045.06
5957;house;Rio de Janeiro;Southeast;-229.272.176;-428.258.647;92;274485.1
5958;apartment;Rio de Janeiro;Southeast;-22.906.527;-43.131.767;128;1097940.43
5959;apartment;Rio de Janeiro;Southeast;-22.882.977;-4.327.964;;464129.36
5960;house;Rio de Janeiro;Southeast;-229.386.145;-43.338.813;147;788520.85
5961;apartment;Rio de Janeiro;Southeast;-229.324.253;-432.377.685;142;1257640.86
5962;house;Rio de Janeiro;Southeast;-229.699.008;-434.792.251;170;555277.43
5963;apartment;Rio de Janeiro;Southeast;-22.962.196;-43.178.349;67;858156.04
5964;apartment;Rio de Janeiro;Southeast;-22.926.907;-43.212.238;75;419213.6
5965;apartment;Rio de Janeiro;Southeast;-22.914.701;-43.244.896;90;439176.16
5966;apartment;Rio de Janeiro;Southeast;-22.910.896;-432.738.453;77;299438.28
5967;apartment;Rio de Janeiro;Southeast;-22.924.335;-43.234.013;78;597878.47
5968;apartment;Rio de Janeiro;Southeast;-22.931.786;-43.246.643;;648782.97
5969;apartment;Rio de Janeiro;Southeast;-22.903.921;-430.984;80;625949.09
5970;apartment;Rio de Janeiro;Southeast;-22.965.425;-43.408.985;63;392663.43
5971;apartment;Rio de Janeiro;Southeast;-228.946.019;-432.780.329;84;429194.89
5972;apartment;Rio de Janeiro;Southeast;-22.836.517;-4.327.874;76;343262.39
5973;apartment;Rio de Janeiro;Southeast;-22.929.167;-43.017.059;75;489082.54
5974;apartment;Rio de Janeiro;Southeast;-22.898.705;-43.043.774;170;688708.09
5975;apartment;Rio de Janeiro;Southeast;-22.974.758;-43.197.716;100;998127.67
5976;house;Rio de Janeiro;Southeast;-22.925.503;-43.338.028;250;1097940.43
5977;house;Rio de Janeiro;Southeast;-229.561.305;-430.291.246;179;504797.64
5978;apartment;Rio de Janeiro;Southeast;-22.914.837;-43.182.472;95;728633.21
5979;apartment;Rio de Janeiro;Southeast;-2.299.308.387;-4.335.078.478;155;1646910.68
5980;apartment;Rio de Janeiro;Southeast;-22.881.121;-42.016.003;171;987248.08
5981;apartment;Rio de Janeiro;Southeast;-229.659.208;-434.105.176;;673736.18
5982;apartment;Rio de Janeiro;Southeast;-22.916.025;-43.180.771;54;454317.88
5983;apartment;Rio de Janeiro;Southeast;-22.898.705;-43.043.774;83;474509.81
5984;house;Rio de Janeiro;Southeast;-22.736.795;-42.883.278;137;249531.9
5985;apartment;Rio de Janeiro;Southeast;-229.849.443;-432.258.506;80;1261994.16
5986;apartment;Rio de Janeiro;Southeast;-22.896.641;-43.100.796;140;898314.91
5987;apartment;Rio de Janeiro;Southeast;-22.962.952;-43.183.189;85;888443.9
5988;apartment;Rio de Janeiro;Southeast;-22.962.952;-43.183.189;87;1211514.4
5989;house;Rio de Janeiro;Southeast;-22.879.761;-43.014.629;149;748595.73
5990;house;Rio de Janeiro;Southeast;-2.289.473;-43.346.363;106;449157.45
5991;apartment;Rio de Janeiro;Southeast;-23.003.414;-4.348.511;176;731015.72
5992;apartment;Rio de Janeiro;Southeast;-228.105.995;-432.101.999;105;708670.65
5993;apartment;Rio de Janeiro;Southeast;-22.844.406;-43.306.396;56;379288.51
5994;apartment;Rio de Janeiro;Southeast;-22.930.389;-43.269.073;74;585565.3
5995;apartment;Rio de Janeiro;Southeast;-22.896.641;-43.100.796;;948221.29
5996;apartment;Rio de Janeiro;Southeast;-2.297.256;-43.396.855;63;449157.45
5997;apartment;Rio de Janeiro;Southeast;-22.936.794;-43.362.602;167;728633.21
5998;apartment;Rio de Janeiro;Southeast;-22.952.101;-43.195.904;117;1557079.18
5999;apartment;Rio de Janeiro;Southeast;-22.976.603;-43.191.399;136;1197753.22
6000;apartment;Rio de Janeiro;Southeast;-22.944.389;-43.335.373;216;948221.29
6001;apartment;Rio de Janeiro;Southeast;-22.962.261;-43.421.124;120;1362953.71
6002;house;Rio de Janeiro;Southeast;-22.897.551;-43.298.225;140;509045.09
6003;apartment;Rio de Janeiro;Southeast;-2.296.344;-43.180.321;90;1029787.25
6004;apartment;Rio de Janeiro;Southeast;-22.931.662;-43.233.178;132;1218359.56
6005;apartment;Rio de Janeiro;Southeast;-22.970.936;-43.394.451;71;457940.97
6006;house;Rio de Janeiro;Southeast;-2.289.315;-43.282.814;156;543979.56
6007;apartment;Rio de Janeiro;Southeast;-228.138.636;-431.786.558;55;269997.12
6008;apartment;Rio de Janeiro;Southeast;-22.966.091;-43.188.034;61;578914.03
6009;apartment;Rio de Janeiro;Southeast;-229.256.001;-433.695.272;59;279475.72
6010;house;Rio de Janeiro;Southeast;-22.943.417;-43.031.635;194;519026.39
6011;apartment;Rio de Janeiro;Southeast;-22.862.127;-43.256.947;68;302878.6
6012;apartment;Rio de Janeiro;Southeast;-230.229.161;-434.550.922;173;1302377.99
6013;apartment;Rio de Janeiro;Southeast;-229.217.059;-4.336.086;70;248533.77
6014;apartment;Rio de Janeiro;Southeast;-22.844.881;-43.314.232;;399251.07
6015;house;Rio de Janeiro;Southeast;-22.822.212;-4.327.874;90;399251.07
6016;apartment;Rio de Janeiro;Southeast;-22.930.391;-43.175.323;113;878347.93
6017;apartment;Rio de Janeiro;Southeast;-22.936.693;-43.183.189;140;1347472.36
6018;apartment;Rio de Janeiro;Southeast;-22.928.291;-432.337;68;499063.83
6019;apartment;Rio de Janeiro;Southeast;-2.298.501;-43.208.004;121;1615352.55
6020;apartment;Rio de Janeiro;Southeast;-22.977.936;-43.223.595;63;1497191.5
6021;house;Rio de Janeiro;Southeast;-22.939.707;-43.339.565;132;848408.53
6022;apartment;Rio de Janeiro;Southeast;-22.914.701;-43.244.896;70;359325.95
6023;apartment;Rio de Janeiro;Southeast;-22.904.581;-43.130.016;;1009595.32
6024;apartment;Rio de Janeiro;Southeast;-22.896.597;-43.281.239;62;369307.22
6025;apartment;Rio de Janeiro;Southeast;-229.443.317;-433.391.773;77;454316.89
6026;house;Rio de Janeiro;Southeast;-22.883.108;-4.331.377;148;449157.45
6027;apartment;Rio de Janeiro;Southeast;-22.898.705;-43.043.774;58;343262.39
6028;apartment;Rio de Janeiro;Southeast;-22.926.907;-43.212.238;63;484605.74
6029;house;Rio de Janeiro;Southeast;-229.730.828;-434.941.152;130;605757.2
6030;apartment;Rio de Janeiro;Southeast;-23.023.577;-43.471.703;69;529007.65
6031;apartment;Rio de Janeiro;Southeast;-229.121.236;-431.887.452;70;555277.43
6032;apartment;Rio de Janeiro;Southeast;-22.941.572;-43.361.382;86;419213.6
6033;apartment;Rio de Janeiro;Southeast;-229.010.684;-433.531.648;;634483.79
6034;apartment;Rio de Janeiro;Southeast;-22.894.459;-43.283.905;70;449157.45
6035;apartment;Rio de Janeiro;Southeast;-22.921.227;-43.225.548;108;648782.97
6036;apartment;Rio de Janeiro;Southeast;-230.010.882;-433.856.596;67;545594.76
6037;apartment;Rio de Janeiro;Southeast;-22.931.229;-43.254.616;180;595661.23
6038;apartment;Rio de Janeiro;Southeast;-22.976.887;-43.226.757;;1197753.22
6039;house;Rio de Janeiro;Southeast;-22.925.922;-43.247.269;196;747100.55
6040;house;Rio de Janeiro;Southeast;-22.906.544;-43.269.073;80;373550.26
6041;house;Rio de Janeiro;Southeast;-22.941.397;-43.362.339;118;598876.59
6042;house;Rio de Janeiro;Southeast;-229.377.518;-430.306.511;200;519026.39
6043;apartment;Rio de Janeiro;Southeast;-2.289.473;-43.346.363;61;279475.72
6044;apartment;Rio de Janeiro;Southeast;-22.937.857;-43.345.207;57;318022.53
6045;apartment;Rio de Janeiro;Southeast;-22.898.487;-4.309.584;72;648782.97
6046;apartment;Rio de Janeiro;Southeast;-22.972.042;-4.318.985;110;1192762.57
6047;apartment;Rio de Janeiro;Southeast;-22.901.369;-43.123.898;78;578914.03
6048;apartment;Rio de Janeiro;Southeast;-22.896.641;-43.100.796;86;628820.41
6049;apartment;Rio de Janeiro;Southeast;-22.959.335;-43.176.754;77;1147846.81
6050;house;Rio de Janeiro;Southeast;-22.872.321;-433.647.689;90;319400.84
6051;apartment;Rio de Janeiro;Southeast;-22.916.822;-43.259.113;;706716.72
6052;apartment;Rio de Janeiro;Southeast;-22.931.274;-43.348.412;160;598876.59
6053;apartment;Rio de Janeiro;Southeast;-2.295.579;-43.183.189;63;853108.07
6054;apartment;Rio de Janeiro;Southeast;-22.876.423;-43.320.553;81;249531.9
6055;house;Rio de Janeiro;Southeast;-229.426.123;-433.319.962;244;1247659.6
6056;apartment;Rio de Janeiro;Southeast;-22.956.388;-43.375.317;96;903587.83
6057;apartment;Rio de Janeiro;Southeast;-229.353.581;-433.593.908;61;384805.17
6058;apartment;Rio de Janeiro;Southeast;-22.989.658;-43.351.852;180;1547097.92
6059;apartment;Rio de Janeiro;Southeast;-22.952.684;-43.081.738;;384279.13
6060;apartment;Rio de Janeiro;Southeast;-229.291.394;-432.389.578;85;565938.37
6061;apartment;Rio de Janeiro;Southeast;-22.928.919;-43.255.779;171;1097940.43
6062;apartment;Rio de Janeiro;Southeast;-229.714.561;-433.840.373;147;1518551.43
6063;apartment;Rio de Janeiro;Southeast;-229.096.686;-430.628.843;109;768558.29
6064;apartment;Rio de Janeiro;Southeast;-22.934.788;-43.327.747;83;588895.33
6065;apartment;Rio de Janeiro;Southeast;-229.223.407;-432.179.683;139;548970.21
6066;apartment;Rio de Janeiro;Southeast;-22.943.672;-43.181.221;150;988146.4
6067;apartment;Rio de Janeiro;Southeast;-229.624.301;-431.747.124;100;853754.79
6068;house;Rio de Janeiro;Southeast;-229.308.475;-428.252.172;230;548970.21
6069;apartment;Rio de Janeiro;Southeast;-22.902.025;-43.103.283;70;548970.21
6070;apartment;Rio de Janeiro;Southeast;-22.903.627;-43.124.226;;595661.23
6071;apartment;Rio de Janeiro;Southeast;-22.830.353;-43.012.203;60;303430.8
6072;apartment;Rio de Janeiro;Southeast;-22.904.787;-43.091.812;;389269.77
6073;apartment;Rio de Janeiro;Southeast;-230.020.954;-433.934.776;85;1217715.75
6074;apartment;Rio de Janeiro;Southeast;-230.079.852;-434.787.336;;1440298.23
6075;house;Rio de Janeiro;Southeast;-22.920.301;-43.374.775;;403838.12
6076;apartment;Rio de Janeiro;Southeast;-22.901.888;-4.310.659;110;898314.91
6077;apartment;Rio de Janeiro;Southeast;-22.968.447;-432.048;66;1312473.95
6078;apartment;Rio de Janeiro;Southeast;-22.921.227;-43.225.548;;294447.66
6079;house;Rio de Janeiro;Southeast;-228.897.542;-430.307.637;210;798502.15
6080;apartment;Rio de Janeiro;Southeast;-23.004.181;-4.336.084;78;948221.29
6081;apartment;Rio de Janeiro;Southeast;-22.896.641;-43.100.796;62;494073.18
6082;apartment;Rio de Janeiro;Southeast;-22.913.736;-43.272.068;69;262494.77
6083;house;Rio de Janeiro;Southeast;-22.933.952;-42.824.596;77;294447.66
6084;apartment;Rio de Janeiro;Southeast;-22.924.084;-43.353.516;61;383646.22
6085;apartment;Rio de Janeiro;Southeast;-2.300.302;-43.429.552;68;690403.73
6086;apartment;Rio de Janeiro;Southeast;-22.956.388;-43.375.317;94;788520.85
6087;apartment;Rio de Janeiro;Southeast;-23.001.205;-43.341.537;63;707252.48
6088;house;Rio de Janeiro;Southeast;-22.924.571;-433.385.995;248;1147846.81
6089;apartment;Rio de Janeiro;Southeast;-22.900.513;-43.281.887;84;398790.15
6090;apartment;Rio de Janeiro;Southeast;-22.898.487;-4.309.584;90;757196.48
6091;apartment;Rio de Janeiro;Southeast;-2.295.686.719;-4.319.856.789;115;1569920.76
6092;apartment;Rio de Janeiro;Southeast;-229.694.435;-43.416.048;69;429194.89
6093;house;Rio de Janeiro;Southeast;-229.472.162;-433.299.187;210;1197753.22
6094;house;Rio de Janeiro;Southeast;-22.915.997;-42.805.279;120;282686.67
6095;apartment;Rio de Janeiro;Southeast;-22.864.262;-43.098.774;70;339363.39
6096;apartment;Rio de Janeiro;Southeast;-23.002.391;-43.424.565;80;788520.85
6097;apartment;Rio de Janeiro;Southeast;-2.291.728;-43.214.966;139;978165.11
6098;house;Rio de Janeiro;Southeast;-22.941.095;-4.331.498;89;369307.22
6099;apartment;Rio de Janeiro;Southeast;-230.150.389;-435.199.689;;317215.84
6100;apartment;Rio de Janeiro;Southeast;-22.976.601;-43.197.697;92;1257640.86
6101;apartment;Rio de Janeiro;Southeast;-22.989.658;-43.351.852;155;948221.29
6102;apartment;Rio de Janeiro;Southeast;-22.941.406;-43.190.456;85;848408.53
6103;apartment;Rio de Janeiro;Southeast;-229.229.639;-432.169.744;74;369307.22
6104;house;Rio de Janeiro;Southeast;-22.788.343;-42.137.508;220;381284.76
6105;apartment;Rio de Janeiro;Southeast;-22.927.738;-43.233.494;76;636045.06
6106;apartment;Rio de Janeiro;Southeast;-22.898.705;-43.043.774;79;575469.33
6107;apartment;Rio de Janeiro;Southeast;-23.001.205;-43.341.537;88;1070171.05
6108;house;Rio de Janeiro;Southeast;-22.929.167;-43.017.059;108;389269.77
6109;apartment;Rio de Janeiro;Southeast;-228.980.099;-432.538.314;67;399251.07
6110;apartment;Rio de Janeiro;Southeast;-229.330.567;-431.801.142;76;954067.59
6111;apartment;Rio de Janeiro;Southeast;-22.986.446;-43.224.941;70;1564872.79
